age,income,credit_score,employment_years,debt_to_income,loan_amount,education,marital_status,approved
45,45447,580,2,0.22963634220076237,232150,High School,Single,no
64,28246,627,1,0.3333162915148711,99701,Bachelor,Single,no
50,28968,771,4,0.5925466247807102,249033,High School,Single,no
22,39486,637,1,0.18677857685851046,138063,PhD,Married,no
77,49713,739,14,0.49932119453991763,234088,Master,Single,yes
78,45711,571,1,0.5854659363429036,187797,Bachelor,Married,no
65,28718,704,22,0.10128564818117293,168520,PhD,Divorced,yes
36,64433,549,2,0.6863035018303087,433031,High School,Single,no
21,31947,625,8,0.13943330714712965,81510,High School,Divorced,no
52,35305,708,5,0.27284413384249573,126266,PhD,Divorced,yes
66,55689,651,13,0.7744814288028019,306861,Bachelor,Married,yes
34,56407,744,4,0.15672855744121794,374200,PhD,Married,yes
61,37766,716,4,0.6781583916475268,266926,PhD,Married,yes
45,-8723,619,5,0.5563988027549406,177237,Bachelor,Married,no
47,32290,779,7,0.5188650363274979,120957,Bachelor,Married,yes
46,53237,693,11,0.5071777088347684,286247,Master,Single,yes
63,63772,625,1,0.21652101886593156,199208,High School,Single,yes
70,48414,664,1,0.5681754042657251,147792,Bachelor,Single,yes
23,40420,659,0,0.7661422206319983,307009,High School,Single,yes
52,95864,670,2,0.15392415379942131,184997,Bachelor,Single,yes
77,42550,635,9,0.33268877168840405,68688,High School,Married,yes
58,62244,687,0,0.43057618651253016,211911,Bachelor,Single,yes
54,23298,728,3,0.2626038234583862,165389,PhD,Single,yes
41,28196,692,5,0.6186238685725534,100313,Master,Single,yes
46,62946,689,9,0.582035990275637,230683,Master,Single,yes
66,70891,639,4,0.1824439826230085,245213,High School,Single,yes
63,42205,561,1,0.49862368535807133,-51978,Bachelor,Married,no
70,13027,537,16,0.3582110836916085,309134,Master,Married,no
48,46648,579,0,0.25986737786174985,300478,High School,Married,yes
52,53788,608,7,0.6938055550959867,188453,High School,Married,no
77,51976,817,0,0.13827180391733618,120980,High School,Single,yes
50,38732,775,0,0.42717319500711304,254118,Bachelor,Divorced,no
69,46942,590,11,0.43271809372613923,200257,Master,Married,no
78,35004,694,6,0.4990856781502615,146804,Bachelor,Single,no
38,27763,643,2,0.23831593754581035,148992,Master,Single,no
49,65113,673,5,0.7098407530212982,217751,High School,Married,yes
40,51955,595,3,0.7757118645880995,332773,High School,Married,yes
50,46986,874,0,0.4842684244034141,68446,Master,Single,yes
20,39857,836,6,0.27928775291185165,231052,Bachelor,Single,yes
35,46396,620,7,0.713778503760158,111259,Bachelor,Married,yes
42,53206,590,10,0.7917210294597962,231809,Bachelor,Married,no
59,84573,742,3,0.6193156372230242,257599,Bachelor,Single,yes
48,63090,529,5,0.3335931314918227,76569,Master,Married,yes
71,36673,734,2,0.26521420522074945,257224,Bachelor,Married,yes
75,36884,662,1,0.20963332307869173,225845,PhD,Married,yes
20,33766,506,2,0.2644573318535678,330403,Master,Divorced,no
57,45989,634,12,0.259144840980848,202203,Master,Married,yes
63,33750,584,0,0.7771932072841133,228569,Bachelor,Married,no
41,59496,666,1,0.5502668767647722,242756,Master,Divorced,yes
67,-2870,655,4,0.2168828294163122,341889,Master,Single,yes
49,60703,515,0,0.44162888158025715,18291,High School,Single,no
64,55507,616,11,0.2292450713912541,44476,Bachelor,Single,yes
39,75254,707,0,0.5242117607958984,189733,Master,Married,yes
40,67535,724,7,0.33898434293805346,236329,High School,Single,yes
19,36326,613,2,0.23691486974661236,34419,Bachelor,Single,no
44,65285,695,0,0.269953691618648,193715,Master,Divorced,yes
59,46638,676,9,0.572569081722687,124632,High School,Married,yes
19,11313,644,5,0.38562497529266104,70667,Bachelor,Married,no
43,53176,696,0,0.4592112883239968,182659,PhD,Divorced,yes
34,37514,557,1,0.6749372291096387,271192,Bachelor,Divorced,no
57,50004,650,2,0.5587949818416376,385018,Bachelor,Single,no
50,83028,489,1,0.42368949348023865,411448,Bachelor,Married,no
26,54495,644,3,0.7678397635636293,324473,Master,Divorced,yes
60,29653,792,3,0.2501535675082151,232339,Bachelor,Single,yes
71,69288,618,2,0.3022943947671617,189174,Bachelor,Divorced,yes
65,57250,782,2,0.7380020155257841,214912,High School,Married,yes
56,27296,619,3,0.6972576695340634,214811,Bachelor,Married,no
46,17875,541,0,0.1910401813483798,311909,Bachelor,Married,no
59,30453,716,5,0.7509629773817401,359976,High School,Single,yes
72,66726,696,4,0.10711810709378221,83536,Master,Married,yes
43,43967,881,1,0.6756946149135074,170276,High School,Single,yes
52,51622,552,0,0.2951616931682607,295752,Bachelor,Single,yes
67,23229,685,0,0.23205989802543336,187316,Bachelor,Married,yes
42,67264,689,4,0.4140967411328931,158727,High School,Married,yes
41,9696,755,4,0.727958024542769,315910,Bachelor,Married,yes
30,36892,702,3,0.6501285110474019,149140,High School,Divorced,no
77,58369,621,21,0.7769481838188567,265765,High School,Single,no
75,27547,542,3,0.4786991830928202,168221,Bachelor,Single,no
24,62282,684,6,0.45739196225849266,421677,Master,Married,yes
74,32616,687,0,0.10912239413679281,325156,PhD,Divorced,yes
53,25478,713,1,0.22642530803107086,166971,Master,Married,yes
62,75729,621,1,0.44833420700342885,227748,Bachelor,Married,no
37,53078,677,4,0.6267969317250186,258684,High School,Married,yes
18,60380,495,2,0.6758218046145438,158127,Bachelor,Married,no
25,70364,547,5,0.29828643864177024,168465,High School,Married,yes
63,-2385,743,5,0.5987200696271033,283895,High School,Divorced,no
33,62695,667,0,0.6799706083150784,199452,High School,Married,yes
31,34779,697,5,0.36236309002728884,59471,High School,Married,yes
29,37414,590,0,0.586889103896177,256451,High School,Married,no
68,58748,577,3,0.40609679615097194,296423,High School,Married,no
40,42739,607,6,0.7899565731605128,167327,High School,Single,no
32,61890,673,6,0.10466728160588923,122696,Bachelor,Married,yes
45,49183,718,1,0.39004152774760725,332847,PhD,Single,yes
51,53364,625,1,0.28460148201570346,215428,PhD,Single,yes
19,40195,484,2,0.6948155872551317,192018,Bachelor,Single,no
49,28701,690,1,0.30098808318608083,191796,PhD,Single,yes
40,35193,676,18,0.4806918315046337,345518,Bachelor,Single,yes
39,47943,697,2,0.6181886137380826,226197,Bachelor,Single,yes
68,86744,735,12,0.44806119177640746,244282,High School,Single,yes
42,79438,727,11,0.3872817847800406,184388,High School,Single,yes
75,36934,786,2,0.12976260346941776,201515,High School,Married,yes
79,51205,652,1,0.11605251812827722,168310,High School,Married,yes
78,44245,606,7,0.7701255365399273,248946,High School,Married,no
39,52605,754,1,0.5502708402501528,88914,High School,Single,yes
75,55178,740,3,0.6776776588164887,223372,Bachelor,Married,yes
75,60550,626,0,0.43630686755739057,163381,Bachelor,Divorced,no
39,-8022,760,2,0.28310669731966415,148629,Bachelor,Single,yes
66,57329,657,0,0.30617644583192993,244623,Bachelor,Married,yes
69,42021,777,1,0.13044413295414875,200062,Bachelor,Single,yes
59,35901,822,5,0.6536184614299839,100673,High School,Married,yes
23,65885,914,23,0.5070995464888699,111516,Bachelor,Single,yes
32,79336,656,1,0.43656124382189987,220084,PhD,Married,yes
71,63780,791,3,0.6966079312675201,121742,Master,Married,yes
60,39628,735,2,0.4113915193389579,34282,Bachelor,Married,no
77,28479,744,1,0.7635511048840365,282375,Bachelor,Married,no
54,-10124,692,4,0.10926557056772247,76220,High School,Single,yes
50,53650,745,6,0.7892314528135399,164368,Bachelor,Single,yes
25,61580,512,0,0.6711184727131148,108367,High School,Married,no
70,47962,647,7,0.3484574415230485,105726,Bachelor,Single,yes
77,68674,584,6,0.5167544920830075,234014,Master,Single,no
61,23596,576,1,0.7052235085086773,134446,Master,Single,no
61,46575,506,5,0.437118847156333,177661,Bachelor,Single,no
22,44993,597,2,0.13573479839170813,18822,Master,Single,yes
56,47797,632,5,0.732587257546225,374974,Master,Single,no
21,73358,668,3,0.46191137281428896,235814,Bachelor,Married,yes
23,47903,648,0,0.48161006884107893,339634,High School,Single,no
62,44104,755,7,0.10960272368908318,327753,High School,Married,yes
49,31266,560,4,0.17004624896045092,318759,Master,Single,no
69,76571,455,6,0.6441784918724148,175237,Bachelor,Single,no
47,21376,703,0,0.4044645440723471,204585,Bachelor,Single,no
64,38940,645,6,0.798640819014575,100361,Master,Single,no
52,83878,643,2,0.5869743729993133,208796,Bachelor,Married,no
72,59364,578,8,0.7647208010736412,75568,Master,Married,no
57,49596,740,4,0.2955464894391885,341262,High School,Married,yes
69,50433,608,2,0.22330749553637583,289678,PhD,Single,yes
33,31072,561,1,0.3636125978363759,262285,Master,Married,no
30,48629,817,8,0.2853379818534164,143859,PhD,Married,yes
67,43002,719,4,0.5293559763782845,316810,Master,Married,yes
77,53592,645,21,0.621109432347395,41911,High School,Single,no
59,19875,405,2,0.381468259059633,189442,High School,Single,no
47,57957,626,5,0.162892218783324,215314,High School,Married,yes
36,70332,647,4,0.11843237302477728,362909,Bachelor,Divorced,yes
34,45923,796,5,0.2526193948264009,70405,Bachelor,Married,yes
73,62941,475,6,0.6127412051337795,335584,Bachelor,Single,no
36,56206,806,0,0.2550866893133699,315753,Bachelor,Single,yes
45,37845,693,3,0.7376819835341819,321146,High School,Married,yes
75,28829,529,3,0.5561504565027359,142657,High School,Married,no
72,31632,742,2,0.7034627460162803,244960,High School,Married,no
43,55857,625,2,0.3700703073659529,290269,High School,Single,yes
54,48877,483,3,0.7884849037661364,229417,Master,Married,no
43,75501,605,1,0.5756488876337267,235685,High School,Single,no
70,65817,675,1,0.3498719128544753,248607,High School,Married,yes
79,65775,656,6,0.248777392987952,136254,Master,Married,yes
40,55261,714,0,0.7065719319162802,134679,PhD,Married,yes
26,30756,759,1,0.32266879311279134,277630,High School,Married,yes
29,56506,540,5,0.13105496978728215,139813,PhD,Married,yes
70,51277,647,1,0.29506109891886095,233175,PhD,Single,yes
18,27232,589,4,0.22561595897372647,71833,Bachelor,Single,yes
75,74198,525,1,0.3238118511831924,178630,High School,Married,yes
75,72045,644,9,0.5292863257369732,350639,High School,Married,no
18,27117,693,2,0.45030232120712477,221728,Master,Married,no
64,37244,699,1,0.5975952676396145,319218,Bachelor,Single,no
51,39000,610,3,0.3336824970457306,368243,Bachelor,Married,no
49,62197,549,0,0.18386589385297408,290530,Master,Single,yes
79,59894,585,7,0.21218743965428333,243855,Bachelor,Married,yes
71,50888,462,5,0.6580979353352356,189822,Bachelor,Single,yes
65,55477,531,7,0.16859346037639553,178682,Master,Single,yes
42,24247,539,2,0.6586883523805079,167903,High School,Married,no
57,57627,734,9,0.24884054533668623,310133,Bachelor,Single,yes
62,47982,734,3,0.5748832326185986,221828,Bachelor,Single,yes
70,36419,862,0,0.5361674021123487,285782,Master,Married,yes
18,19349,674,1,0.1687823057323089,364880,Master,Divorced,yes
33,50539,601,6,0.5661044514586908,393323,High School,Single,no
78,57139,651,11,0.4132552444523705,269976,High School,Married,yes
56,15950,633,0,0.5950133553967916,269532,Bachelor,Married,no
22,50369,586,9,0.684831708004108,180007,Bachelor,Married,no
39,52444,681,8,0.12764955844374362,294171,Bachelor,Single,yes
46,38915,669,2,0.5535739823149071,115239,High School,Married,no
72,57596,641,5,0.17347047932264675,210020,High School,Married,yes
20,47346,620,1,0.36521290207778234,98342,PhD,Divorced,no
29,55663,713,8,0.10887495421911135,70916,Bachelor,Married,yes
43,60684,594,5,0.3300506679660667,232220,Bachelor,Single,yes
33,60696,609,2,0.21854839450269103,102250,Bachelor,Married,yes
68,70336,697,9,0.48938500639269245,146387,Bachelor,Divorced,yes
54,56766,751,0,0.45859004029452555,243615,High School,Married,yes
39,40459,742,9,0.6552920942126487,295735,Bachelor,Single,yes
74,37044,624,0,0.5479729194482496,397319,High School,Married,no
46,28733,523,6,0.6002381183944523,11190,High School,Married,no
31,53023,621,4,0.1647360542858498,114012,Bachelor,Single,yes
45,76426,657,5,0.11943537896092099,11811,Bachelor,Single,yes
22,42830,538,2,0.7786790777550752,73190,Master,Married,no
64,58992,619,9,0.3989226859558954,252465,Bachelor,Divorced,yes
66,34954,770,1,0.3764820580755882,197092,Bachelor,Single,yes
47,53896,664,1,0.1245086875076111,39809,PhD,Married,yes
63,75186,595,1,0.18323756432367766,233169,Master,Married,yes
79,63724,652,7,0.7583317492926485,354673,High School,Single,yes
69,18583,658,3,0.5863915461769117,94760,High School,Divorced,yes
22,61413,612,3,0.3864484347006447,242173,Bachelor,Divorced,yes
29,62324,727,8,0.7331388929097982,359806,Bachelor,Single,yes
33,53469,467,8,0.5129249906962624,111735,Bachelor,Married,no
43,63350,697,0,0.6225276340098408,191667,High School,Married,yes
43,33329,592,3,0.4021196948625375,52941,Bachelor,Divorced,no
65,51265,754,0,0.4020696463634398,335351,Master,Single,yes
38,72203,522,10,0.14784534984847483,241751,Master,Divorced,yes
56,70398,743,9,0.6137812884187598,139152,High School,Single,yes
53,60960,571,9,0.16938218242228809,181411,Bachelor,Married,yes
50,32340,682,6,0.6349871717593473,293694,Bachelor,Married,no
79,29190,603,3,0.23360066151758388,40065,Bachelor,Married,no
47,52290,762,2,0.2731570761751928,118127,Bachelor,Single,yes
54,53615,630,2,0.7425228289234808,222072,Bachelor,Married,no
40,47992,577,0,0.4300973651370097,289215,Master,Single,no
75,33904,789,14,0.18766976834336152,245625,Bachelor,Single,yes
27,58739,621,2,0.7335570846637107,55320,Bachelor,Married,no
71,52203,702,13,0.4166779134548044,299859,Bachelor,Married,yes
22,55796,743,10,0.19138593005182214,318032,PhD,Single,yes
53,61868,562,8,0.37357608007261667,300507,Bachelor,Married,yes
51,44527,692,4,0.5125304771396412,202032,High School,Married,yes
69,40224,705,0,0.35363942044935903,143066,Bachelor,Married,yes
48,72151,495,1,0.7470285907127943,344432,Bachelor,Single,no
27,34852,682,4,0.2887786765989262,153231,High School,Married,yes
75,40616,614,0,0.2230777908841397,213510,High School,Married,no
36,74684,812,0,0.25466582014628814,292582,High School,Married,yes
75,39059,736,5,0.15862496261964804,326946,High School,Married,yes
49,48027,693,10,0.4166072939111817,127943,High School,Divorced,yes
18,41760,445,9,0.7148337495822846,330227,PhD,Single,no
73,14335,694,0,0.31373772383510856,145731,High School,Single,yes
22,47533,573,12,0.28083633294614496,280222,High School,Married,yes
62,29787,737,5,0.6861692649732266,266168,Master,Married,no
21,55091,634,6,0.31419639880165173,207005,Master,Married,yes
33,72112,598,1,0.43382438568851545,63363,Bachelor,Married,no
41,5716,606,6,0.12186666787761885,99188,Bachelor,Married,no
33,41861,612,6,0.3009502239877125,299347,High School,Married,yes
72,59046,515,4,0.19139197904187727,246155,Master,Divorced,yes
19,6333,528,2,0.17409227838075275,255858,Master,Single,no
66,76725,616,8,0.4019921795237331,172116,Bachelor,Single,no
45,57597,805,13,0.29413267293843703,162429,Bachelor,Single,yes
49,71664,721,10,0.21651273486994502,247031,Bachelor,Married,yes
44,38721,730,1,0.4580396891891986,167364,High School,Divorced,no
37,41133,769,2,0.6488307880611839,245751,Bachelor,Married,yes
41,46781,678,2,0.6144014049682317,82612,Bachelor,Married,yes
29,92764,604,6,0.2755340526678305,208700,High School,Married,yes
67,76362,608,8,0.2841942527873506,127906,Bachelor,Single,yes
52,52646,567,1,0.6123312699810245,222943,Master,Single,no
77,55088,731,14,0.49001796857495783,90974,Bachelor,Married,yes
50,62698,556,5,0.6196915462387532,329972,High School,Single,no
50,97831,859,1,0.10095575538726671,37410,Master,Married,yes
78,57654,559,2,0.16099668390337704,305325,Bachelor,Divorced,yes
68,50919,772,0,0.6613790452377909,168619,Bachelor,Single,yes
60,43228,772,4,0.6957831535431205,262295,Bachelor,Single,yes
54,54698,712,0,0.34040812476924953,246441,High School,Single,yes
29,38259,812,5,0.7708344012700968,147960,Bachelor,Single,yes
20,59921,630,6,0.3110986028350188,158813,Bachelor,Married,yes
18,21348,662,3,0.7231982681298293,304934,Master,Married,yes
50,44789,672,0,0.39519635943450826,216136,Bachelor,Married,yes
57,64692,709,4,0.4932660608929913,172722,Master,Married,yes
27,57382,468,2,0.550290588532112,160087,Bachelor,Single,no
60,40747,639,14,0.19317579439465565,176677,Bachelor,Single,yes
61,45359,735,3,0.12597798137202967,365634,Master,Single,yes
46,70706,612,0,0.3987602012081145,350442,Bachelor,Married,yes
30,25791,845,5,0.21224956639632384,369640,High School,Married,yes
29,25908,662,7,0.484253671534857,365059,High School,Divorced,yes
48,31407,701,0,0.41754936470548354,129671,Master,Married,no
63,49786,805,2,0.18546833603104274,207060,PhD,Single,yes
19,22865,662,6,0.5660495328615146,140255,Bachelor,Single,yes
78,69060,803,0,0.11434635210433869,289494,Bachelor,Single,yes
68,31514,708,0,0.1884683146693393,184195,Bachelor,Single,yes
67,54487,708,5,0.5901149545912715,157565,Bachelor,Divorced,yes
52,38418,561,6,0.46949879385051796,160747,Master,Single,no
40,48690,760,9,0.29735307747464995,126336,Master,Married,yes
34,17933,589,2,0.22617229146470805,270699,Bachelor,Married,no
43,70026,631,2,0.5495986111578967,253329,Master,Divorced,no
25,30770,775,4,0.24391766549781688,129467,High School,Single,yes
46,28675,613,7,0.7892277558225935,290937,Bachelor,Single,no
43,97580,684,5,0.7085178545895358,232939,High School,Married,yes
27,61086,644,1,0.19251056487230445,104280,Master,Single,yes
43,69248,648,2,0.7014067940607172,95605,PhD,Single,no
79,59177,635,7,0.3415299471955941,108056,Bachelor,Single,yes
51,40950,546,3,0.44298727414821815,291749,Master,Single,no
68,23863,704,0,0.19997700660665688,348086,Bachelor,Single,yes
58,44023,713,0,0.18300056891359234,-76604,Bachelor,Single,yes
24,30436,591,9,0.7058450762435984,80644,Bachelor,Single,no
21,31637,605,33,0.5409315687235892,329761,Bachelor,Single,no
